,Paper,Title,Supporting.Table,Column,Gene.Set.Size,Overlap,Odds,P.Value,Adj.P.Value
362,PMC4333391,Regulation of the transcriptional program by DNA methylation during human αβ T-cell development,supp_gku1340_nar-00947-x-2014-File012.xls,STEP4b-SYMBOL,1356,108,1.95,6.10e-12,1.09e-8
363,PMC4483217,HIV-1 gp120 influences the expression of microRNAs in human monocyte-derived dendritic cells via STAT3 activation,12864_2015_1673_MOESM4_ESM.xlsx,miR-181b-Gene_Symbol,1725,128,1.82,6.29e-12,1.12e-8
364,PMC9197762,Immune disease risk variants regulate gene expression dynamics during CD4+ T cell activation,41588_2022_1066_MOESM4_ESM.xlsx,Supplementary_Table_3-Unnamed_1,1162,97,2.05,6.34e-12,1.13e-8
365,PMC10186977,Multi-omics blood atlas reveals unique features of immune and platelet responses to SARS-CoV-2 Omicron breakthrough infection,mmc8.xlsx,NKT_cell-gene,2188,152,1.70,6.45e-12,1.14e-8
366,PMC4756407,Widespread RNA binding by chromatin-associated proteins,13059_2016_878_MOESM3_ESM.xlsx,clusters_txt-clus2,2071,146,1.73,6.56e-12,1.16e-8
367,PMC3840702,Gene expression patterns unveil a new level of molecular heterogeneity in colorectal cancer,path0231-0063-sd14.xls,D_E-Unnamed_1,1955,140,1.76,6.63e-12,1.17e-8
368,PMC10233019,An miRNA-mRNA integrative analysis in human placentas and mice: role of the Smad2/miR-155-5p axis in the development of fetal growth restriction,Table1.XLS,hsa-miR-155-5p_TargetPrediction-TargentGeneName,1670,125,1.84,6.63e-12,1.17e-8
369,PMC4639797,The transcriptional landscape of age in human peripheral blood,ncomms9570-s3.xlsx,Data_2_B-Unnamed_2,1467,114,1.91,6.75e-12,1.18e-8
370,PMC9060844,Single-cell transcriptomics reveal a unique memory-like NK cell subset that accumulates with ageing and correlates with disease severity in COVID-19,13073_2022_1049_MOESM1_ESM.xlsx,Table_S8-Unnamed_5,1467,114,1.91,6.75e-12,1.18e-8
371,PMC4639797,The transcriptional landscape of age in human peripheral blood,ncomms9570-s3.xlsx,Data_2_A-Unnamed_2,1467,114,1.91,6.75e-12,1.18e-8
372,PMC8626557,Neoadjuvant PD-1 blockade induces T cell and cDC1 activation but fails to overcome the immunosuppressive tumor associated macrophages in recurrent glioblastoma,41467_2021_26940_MOESM7_ESM.xlsx,A-Markers-Supplementary_Data_4_Seurat_based_clustering_of_all_peripheral_lymphoid_cells_analyzed_by_scRNA-seq,1522,117,1.89,6.76e-12,1.18e-8
373,PMC8715921,Comparative Enhancer Map of Cattle Muscle Genome Annotated by ATAC-Seq,Data_Sheet_2.xlsx,Table_S2-Unnamed_2,2348,160,1.67,6.79e-12,1.18e-8
374,PMC6753140,DNA methylation loss promotes immune evasion of tumours with high mutation and copy number load,41467_2019_12159_MOESM5_ESM.xlsx,Sheet1-Supplementary_Data_2,875,80,2.24,6.82e-12,1.18e-8
375,PMC7818937,Optimized RNA-targeting CRISPR/Cas13d technology outperforms shRNA in identifying functional circRNAs,13059_2021_2263_MOESM2_ESM.xlsx,expressed_circRNA_fold-gene,1579,120,1.86,7.23e-12,1.25e-8
376,PMC7205639,Codon usage similarity between viral and some host genes suggests a codon-specific translational regulation,mmc2.xlsx,ssRNA_subgroup_6-Enriched_GO_termed_of_human_genes_with_RSCU_similar_to_RNA_viruses,926,83,2.20,7.35e-12,1.27e-8
377,PMC8335898,Transcriptome-wide m6A profiling reveals mRNA post-transcriptional modification of boar sperm during cryopreservation,12864_2021_7904_MOESM3_ESM.xlsx,up_Fts_vs_Fs-Unnamed_7,1218,100,2.01,7.48e-12,1.29e-8
378,PMC4912386,Nonsense-Mediated RNA Decay Influences Human Embryonic Stem Cell Fate,mmc4.xlsx,Sheet1-Gene,2331,159,1.67,7.50e-12,1.29e-8
379,PMC8626557,Neoadjuvant PD-1 blockade induces T cell and cDC1 activation but fails to overcome the immunosuppressive tumor associated macrophages in recurrent glioblastoma,41467_2021_26940_MOESM7_ESM.xlsx,A-Markers-Unnamed_7,1488,115,1.90,7.59e-12,1.30e-8
380,PMC10543960,Endocrine Therapy Synergizes with SMAC Mimetics to Potentiate Antigen Presentation and Tumor Regression in Hormone Receptor–Positive Breast Cancer,can-23-1711_supplementary_tables_s2-13_suppst2-st13.xlsx,Supplementary_Table_S10-HD_log2foldchange_1_padj_0_01,700,69,2.42,7.68e-12,1.31e-8
381,PMC8013979,RNA Modification of N6-Methyladenosine Predicts Immune Phenotypes and Therapeutic Opportunities in Kidney Renal Clear Cell Carcinoma,Table_1.XLSX,Table_S9-Table_S9_Prognosis-related_genes_from_WGCNA_between_m6A_cluster_1_and_2,2193,152,1.70,7.68e-12,1.31e-8
382,PMC5340972,Single-cell transcriptome analysis of fish immune cells provides insight into the evolution of vertebrate immune cell types,supp_gr.207704.116_Supplemental_Table_S5.xlsx,Human-T-cell,99,23,5.70,7.83e-12,1.32e-8
383,PMC5340972,Single-cell transcriptome analysis of fish immune cells provides insight into the evolution of vertebrate immune cell types,supp_gr.207704.116_Supplemental_Table_S5.xlsx,Human-Unnamed_3,99,23,5.70,7.83e-12,1.32e-8
384,PMC7027193,Emerging Roles of Heat-Induced circRNAs Related to Lactogenesis in Lactating Sows,Table_3.xlsx,MapSplice-Unnamed_4,1308,105,1.97,7.94e-12,1.34e-8
385,PMC10300554,Comprehensive epigenomic profiling reveals the extent of disease-specific chromatin states and informs target discovery in ankylosing spondylitis,mmc6.xlsx,CD8-Unnamed_7,1960,140,1.75,7.98e-12,1.34e-8
386,PMC10034127,MicroRNAs emerging coordinate with placental mammals alter pathways in endometrial epithelia important for endometrial function,mmc25.xlsx,Sheet1-Unnamed_7,2097,147,1.72,8.28e-12,1.39e-8
387,PMC10034127,MicroRNAs emerging coordinate with placental mammals alter pathways in endometrial epithelia important for endometrial function,mmc15.xlsx,Sheet1-Unnamed_7,2097,147,1.72,8.28e-12,1.39e-8
388,PMC9559715,Comprehensive analysis of m7G modification patterns based on potential m7G regulators and tumor microenvironment infiltration characterization in lung adenocarcinoma,Table1.XLSX,S6-Table-S6_Gene_list_of_2071_m7G-related_phenotype-related_DEGs,2040,144,1.73,8.74e-12,1.46e-8
389,PMC8771561,Single-cell RNA landscape of the osteoimmunology microenvironment in periodontitis,thnov12p1074s3.xlsx,Supplementary_Table_2_9-Supplementary_Table_2_9_All_marker_genes_of_cell_types_shown_in_Fig_6D,863,79,2.24,8.82e-12,1.47e-8
390,PMC8771561,Single-cell RNA landscape of the osteoimmunology microenvironment in periodontitis,thnov12p1074s3.xlsx,Supplementary_Table_2_8-Supplementary_Table_2_8_All_marker_genes_of_cell_types_shown_in_Fig_6C,782,74,2.32,9.00e-12,1.50e-8
391,PMC2263127,Multiple Oncogenic Pathway Signatures Show Coordinate Expression Patterns in Human Prostate Tumors,pone.0001816.s001.xls,Src_down_Bild-Symbol,1772,130,1.80,9.05e-12,1.50e-8
392,PMC7748153,"Coupling of autism genes to tissue-wide expression and dysfunction of synapse, calcium signalling and transcriptional regulation",pone.0242773.s023.xlsx,Duda_S4-Gene,2100,147,1.72,9.22e-12,1.52e-8
393,PMC5466981,Distinct Transcriptional and Alternative Splicing Signatures of Decidual CD4+ T Cells in Early Human Pregnancy,Data_Sheet_3.xlsx,Differentially_expressed_MXE-geneSymbol,1456,113,1.90,9.24e-12,1.52e-8
394,PMC5466981,Distinct Transcriptional and Alternative Splicing Signatures of Decidual CD4+ T Cells in Early Human Pregnancy,Data_Sheet_3.xlsx,Differentially_expressed_MXE-GeneID,1456,113,1.90,9.24e-12,1.52e-8
395,PMC7321885,Intratumoral CD4+ T Cells Mediate Anti-tumor Cytotoxicity in Human Bladder Cancer,mmc2.xlsx,CD4CM-names,947,84,2.18,9.32e-12,1.53e-8
396,PMC2828505,A map of open chromatin in human pancreatic islets,NIHMS170210-supplement-4.xls,Table_S5-Unnamed_5,1830,133,1.78,9.39e-12,1.54e-8
397,PMC10582072,Single-cell transcriptomic analysis reveals a systemic immune dysregulation in COVID-19-associated pediatric encephalopathy,41392_2023_1641_MOESM6_ESM.xls,Sheet_7-names,595,62,2.56,9.42e-12,1.54e-8
398,PMC8888757,ADAP1 promotes latent HIV-1 reactivation by selectively tuning KRAS–ERK–AP-1 T cell signaling-transcriptional axis,41467_2022_28772_MOESM6_ESM.xlsx,log2FC-Row_names,881,80,2.23,9.63e-12,1.57e-8
399,PMC3607232,RUNX1 Is a Key Target in t(4;11) Leukemias that Contributes to Gene Activation through an AF4-MLL Complex Interaction,mmc1.xls,AF4_prom_RS411-AF4_body_RS411,1717,127,1.81,9.68e-12,1.57e-8
400,PMC10121712,Single-nucleus RNA-sequencing of autosomal dominant Alzheimer disease and risk variant carriers,41467_2023_37437_MOESM11_ESM.xlsx,Oligodendrocytes_0_7-Unnamed_0,2459,165,1.65,9.74e-12,1.58e-8
401,PMC6811586,"Regulatory Crosstalk of Doxorubicin, Estradiol and TNFα Combined Treatment in Breast Cancer-derived Cell Lines",41598_2019_51349_MOESM3_ESM.xlsx,S4_doxo_tnf-S4_List_of_differentially_expressed_genes_in_response_to_the_treatment_with_doxo_tnf,1313,105,1.96,9.98e-12,1.61e-8
402,PMC8483338,The HTLV-1 viral oncoproteins Tax and HBZ reprogram the cellular mRNA splicing landscape,ppat.1009919.s010.xlsx,15-ASEs_detected_in_ATLL_of_the_Afro-Caribbean_cohort,2261,155,1.68,1.04e-11,1.67e-8
403,PMC7200153,The antibiotic bedaquiline activates host macrophage innate immune resistance to bacterial infection,elife-55692-fig1-data4.xlsx,Feuil1-ensembl_gene_id,966,85,2.16,1.05e-11,1.68e-8
404,PMC10118386,Common genetic variations in telomere length genes and lung cancer: a Mendelian randomisation study and its novel application in lung tumour transcriptome,elife-83118-supp1.xlsx,supplementary_file_1j-Unnamed_5,2401,162,1.65,1.05e-11,1.68e-8
405,PMC9983144,Altered gene expression in excitatory neurons is associated with Alzheimer's disease and its higher incidence in women,TRC2-9-e12373-s011.xlsx,Table_S27_Mathys_Fem_DEGs-Gene,1663,124,1.83,1.06e-11,1.70e-8
406,PMC7048093,Identification and characterization of circRNAs in the skin during wool follicle development in Aohan fine wool sheep,12864_2020_6599_MOESM3_ESM.xlsx,Table_S3C-Unnamed_9,394,48,2.99,1.08e-11,1.72e-8
407,PMC4617279,Identification and Characterization of Circular RNAs As a New Class of Putative Biomarkers in Human Blood,pone.0141214.s010.xls,circRNA_linear_RNA_expression-ENSEMBL_gene_ID,2422,163,1.65,1.08e-11,1.72e-8
408,PMC5430950,Transcriptional landscape of epithelial and immune cell populations revealed through FACS-seq of healthy human skin,41598_2017_1468_MOESM3_ESM.xls,DC_vs_CD8_DE_Genes-Supplementary_Table_S2_Differentially_Expressed_Genes,2342,159,1.66,1.09e-11,1.73e-8
409,PMC8148648,Robust single-cell discovery of RNA targets of RNA binding proteins and ribosomes,NIHMS1688158-supplement-Supplementary_Table_5.xlsx,control-STAMP_APA_isoforms-Gene,1855,134,1.77,1.18e-11,1.86e-8
410,PMC7782707,Single-cell transcriptome profiling of the vaginal wall in women with severe anterior vaginal prolapse,41467_2020_20358_MOESM9_ESM.xlsx,TC-downregulated-gene,1317,105,1.96,1.20e-11,1.89e-8
411,PMC9813260,A Bayesian model for unsupervised detection of RNA splicing based subtypes in cancers,41467_2022_35369_MOESM4_ESM.xlsx,Cluster_0-Gene,1211,99,2.00,1.24e-11,1.96e-8
412,PMC4639797,The transcriptional landscape of age in human peripheral blood,ncomms9570-s5.xlsx,Data_4-Supplementary_Data_4_Peters,1445,112,1.90,1.27e-11,1.99e-8
413,PMC10121712,Single-nucleus RNA-sequencing of autosomal dominant Alzheimer disease and risk variant carriers,41467_2023_37437_MOESM11_ESM.xlsx,Microglia_4_5-Unnamed_0,2467,165,1.64,1.27e-11,1.99e-8
414,PMC8243012,Specific arterio-venous transcriptomic and ncRNA-RNA interactions in human umbilical endothelial cells: A meta-analysis,mmc2.xlsx,Hoja1-Unnamed_6,1762,129,1.80,1.28e-11,2.01e-8
415,PMC9618568,Defining cellular complexity in human autosomal dominant polycystic kidney disease by multimodal single cell analysis,41467_2022_34255_MOESM4_ESM.xlsx,PEC-Unnamed_0,1631,122,1.83,1.33e-11,2.07e-8
416,PMC8042271,Disparate Interferon Signaling and Shared Aberrant Basaloid Cells in Single-Cell Profiling of Idiopathic Pulmonary Fibrosis and Systemic Sclerosis-Associated Interstitial Lung Disease,Table_1.xlsx,Cytotoxic_T_IPFvSSC-Unnamed_0,1125,94,2.05,1.35e-11,2.10e-8
417,PMC4989457,The prognostic potential of alternative transcript isoforms across human tumors,13073_2016_339_MOESM3_ESM.xls,MITF-_SURVIVAL-hugo_id,2429,163,1.65,1.36e-11,2.12e-8
418,PMC7205639,Codon usage similarity between viral and some host genes suggests a codon-specific translational regulation,mmc2.xlsx,Ambi_subgroup_4-Gene_list,904,81,2.20,1.38e-11,2.14e-8
419,PMC6808641,Comparison of the MGISEQ-2000 and Illumina HiSeq 4000 sequencing platforms for RNA sequencing,gi-2019-17-3-e32-supple3.xlsx,DEG_X36115646_2nd-Unnamed_0,1161,96,2.03,1.42e-11,2.19e-8
420,PMC7782707,Single-cell transcriptome profiling of the vaginal wall in women with severe anterior vaginal prolapse,41467_2020_20358_MOESM9_ESM.xlsx,EP-downregulated-gene,1841,133,1.77,1.43e-11,2.20e-8
421,PMC7200153,The antibiotic bedaquiline activates host macrophage innate immune resistance to bacterial infection,elife-55692-fig1-data4.xlsx,Feuil1-hgnc_symbol,972,85,2.14,1.45e-11,2.23e-8
422,PMC2828505,A map of open chromatin in human pancreatic islets,NIHMS170210-supplement-4.xls,Table_S5-Unnamed_7,1823,132,1.78,1.49e-11,2.29e-8
423,PMC8270686,Transcriptomic Signature of Human Embryonic Thyroid Reveals Transition From Differentiation to Functional Maturation,Table_10.XLSX,1a_gen-genes_co-upregulated_in_the_adult_AT_and_embryonic_thyroid_ET,1578,119,1.85,1.49e-11,2.29e-8
424,PMC6116345,Integration Mapping of piggyBac-Mediated CD19 Chimeric Antigen Receptor T Cells Analyzed by Novel Tagmentation-Assisted PCR,mmc2.xlsx,Supplementary_Table_3-Unnamed_6,2055,144,1.72,1.50e-11,2.29e-8
425,PMC5752532,Systematic assessment of cervical cancer initiation and progression uncovers genetic panels for deep learning-based early diagnosis and proposes novel diagnostic and prognostic biomarkers,oncotarget-08-109436-s002.xlsx,Cancer_vs_CIN-Name,973,85,2.14,1.53e-11,2.33e-8
426,PMC6997272,Exercise Reverses Dysregulation of T-Cell-Related Function in Blood Leukocytes of Patients With Parkinson's Disease,Table_3.XLS,sheet1-Supplementary_files,1616,121,1.84,1.54e-11,2.34e-8
427,PMC3607232,RUNX1 Is a Key Target in t(4;11) Leukemias that Contributes to Gene Activation through an AF4-MLL Complex Interaction,mmc1.xls,AF4_prom_RS411-AF4_prom_RS411,1269,102,1.97,1.55e-11,2.36e-8
428,PMC2657139,Gene expression in primate liver during viral hemorrhagic fever,1743-422X-6-20-S2.xls,pre_blood_notliver_re-Unnamed_1,1767,129,1.79,1.56e-11,2.36e-8
429,PMC9437259,An m5C methylation regulator-associated signature predicts prognosis and therapy response in pancreatic cancer,Table4.XLSX,Table_S4-Unnamed_28,1164,96,2.02,1.64e-11,2.48e-8
430,PMC6299095,Atypical GATA transcription factor TRPS1 represses gene expression by recruiting CHD4/NuRD(MTA2) and suppresses cell migration and invasion by repressing TP63 expression,41389_2018_108_MOESM4_ESM.xlsx,T47D-TRPS1_peak-gene_symbol,1147,95,2.03,1.68e-11,2.53e-8
431,PMC9407554,The glioblastoma multiforme tumor site promotes the commitment of tumor-infiltrating lymphocytes to the TH17 lineage in humans,pnas.2206208119.sd01.xlsx,CD4_993_genes-Dataset_S1_-_CD4_overlap_T_vs_B_TUM_and_BrainTime,992,86,2.13,1.70e-11,2.56e-8
432,PMC9151353,Anti-inflammatory effects of recreational marijuana in virally suppressed youth with HIV-1 are reversed by use of tobacco products in combination with marijuana,12977_2022_594_MOESM2_ESM.xlsx,Additional_file_2_Yin_L_et_al_2-Unnamed_1,1452,112,1.89,1.71e-11,2.56e-8
433,PMC10034127,MicroRNAs emerging coordinate with placental mammals alter pathways in endometrial epithelia important for endometrial function,mmc8.xlsx,Sheet1-Unnamed_37,1434,111,1.90,1.73e-11,2.58e-8
434,PMC10034127,MicroRNAs emerging coordinate with placental mammals alter pathways in endometrial epithelia important for endometrial function,mmc8.xlsx,Sheet1-Unnamed_38,1434,111,1.90,1.73e-11,2.58e-8
435,PMC9033827,ZNF117 regulates glioblastoma stem cell differentiation towards oligodendroglial lineage,41467_2022_29884_MOESM8_ESM.xlsx,Fig_s2h-astrocyte_n_1478,1435,111,1.90,1.81e-11,2.69e-8
436,PMC6895844,Transcriptomic and Network Analysis Highlight the Association of Diabetes at Different Stages of Alzheimer’s Disease,Table_4.xlsx,Supplementary_table_S4-Supplementary_table_S4_Integrative_meta-analysis_of_gene_expression_datasets_from_advanced_AD_and_T2D_subjects,682,67,2.41,1.84e-11,2.74e-8
437,PMC4912386,Nonsense-Mediated RNA Decay Influences Human Embryonic Stem Cell Fate,mmc5.xlsx,Sheet1-gene_symbol,2179,150,1.69,1.86e-11,2.76e-8
438,PMC5052043,SMARCA4 regulates gene expression and higher-order chromatin structure in proliferating mammary epithelial cells,supp_gr.201624.115_Supplemental_Table_S1.xlsx,Sheet1-GeneSymbol,1291,103,1.96,1.87e-11,2.77e-8
439,PMC9515221,TP53 mutations and RNA-binding protein MUSASHI-2 drive resistance to PRMT5-targeted therapy in B-cell lymphoma,41467_2022_33137_MOESM13_ESM.csv,Gene_Name,1491,114,1.87,1.88e-11,2.77e-8
440,PMC9515221,TP53 mutations and RNA-binding protein MUSASHI-2 drive resistance to PRMT5-targeted therapy in B-cell lymphoma,41467_2022_33137_MOESM16_ESM.xlsx,Fig_6D-Unnamed_0,1491,114,1.87,1.88e-11,2.77e-8
441,PMC8319719,Comparative Transcriptional Analysis of Pulmonary Arterial Hypertension Associated With Three Different Diseases,Table_2.XLSX,IPAH-Table_S2D_2514_DEGs_detected_from_IPAH,2279,155,1.67,1.91e-11,2.81e-8
442,PMC10305740,Single-nucleus profiling unveils a geroprotective role of the FOXO3 in primate skeletal muscle aging,pwac061_suppl_supplementary_table_s2.xlsx,Marker_genes-Marker_genes_of_different_cell_types_identified_in_snRNA-seq_of_monkey_skeletal_muscle,1965,139,1.73,1.95e-11,2.86e-8
443,PMC4912386,Nonsense-Mediated RNA Decay Influences Human Embryonic Stem Cell Fate,mmc5.xlsx,Sheet1-gene_id,2181,150,1.69,1.99e-11,2.92e-8
444,PMC5896562,Transcription elongation factors represent in vivo cancer dependencies in glioblastoma,NIHMS882515-supplement-Supp_Table_4.xlsx,GSEA_Genesets_Analyzed-CHDH,1511,115,1.87,2.01e-11,2.93e-8
445,PMC4171634,Impact of human MLL/COMPASS and polycomb complexes on the DNA methylome,oncotarget-05-6338-s004.xlsx,siEED_RNF2_decreased_expression-Gene_ID,1082,91,2.06,2.11e-11,3.08e-8
446,PMC5015087,NSD2 contributes to oncogenic RAS-driven transcription in lung cancer cells through long-range epigenetic activation,srep32952-s3.xls,signatures_Garcia_et_al-K36me2_signature,607,62,2.50,2.19e-11,3.19e-8
447,PMC8591366,Exposure to Tobacco Smoking Induces a subset of Activated Tumor-resident Tregs in Non-Small Cell Lung Cancer,mmc3.xlsx,Sheet1-Gene_Symbol,1607,120,1.83,2.27e-11,3.30e-8
448,PMC5945826,MiR-3662 suppresses hepatocellular carcinoma growth through inhibition of HIF-1α-mediated Warburg effect,41419_2018_616_MOESM1_ESM.xlsx,predicted_by_miRDB-Predicted_by_miRDB_n_1666,1645,122,1.82,2.32e-11,3.36e-8
449,PMC5935738,LncRNA OIP5-AS1 is overexpressed in undifferentiated oral tumors and integrated analysis identifies as a downstream effector of stemness-associated transcription factors,41598_2018_25451_MOESM2_ESM.xlsx,Sheet1-Unnamed_8,2345,158,1.65,2.34e-11,3.38e-8
