,Paper,Title,Supporting.Table,Column,Gene.Set.Size,Overlap,Odds,P.Value,Adj.P.Value
357,PMC10559315,Epstein-Barr virus evades restrictive host chromatin closure by subverting B cell activation and germinal center regulatory loci,NIHMS1928283-supplement-4.xls,c3c8_not_c4c7_DAP_linked_genes-Closest_gene,1951,187,2.06,1.72e-23,3.12e-20
358,PMC9770566,Single cell multi-omic reference atlases of non-human primate immune tissues reveals CD102 as a biomarker for long-lived plasma cells,42003_2022_4216_MOESM7_ESM.xlsx,RNA-feature,1719,172,2.15,1.76e-23,3.17e-20
359,PMC8758144,Robust T cell activation requires an eIF3-driven burst in T cell receptor translation,elife-74272-supp5.xlsx,EIF3A_C_B_TR_100_repl_1-GeneName,1028,124,2.59,1.76e-23,3.17e-20
360,PMC7076158,Circular RNA-Expression Profiling Reveals a Potential Role of Hsa_circ_0097435 in Heart Failure via Sponging Multiple MicroRNAs,Table_1.XLS,T05_CIRI_Predict-Symbol,2488,220,1.90,2.00e-23,3.59e-20
361,PMC10011506,Risk modeling of single-cell transcriptomes reveals the heterogeneity of immune infiltration in hepatocellular carcinoma,mmc16.xlsx,CD8_Class_II-external_gene_name,2274,207,1.96,2.01e-23,3.59e-20
362,PMC10011506,Risk modeling of single-cell transcriptomes reveals the heterogeneity of immune infiltration in hepatocellular carcinoma,mmc11.xlsx,Time_diff_all_CD8_Class_II-ensembl_gene_id,2274,207,1.96,2.01e-23,3.59e-20
363,PMC10011506,Risk modeling of single-cell transcriptomes reveals the heterogeneity of immune infiltration in hepatocellular carcinoma,mmc11.xlsx,Time_diff_all_CD8_Class_II-external_gene_name,2274,207,1.96,2.01e-23,3.59e-20
364,PMC8181206,Single‐cell analyses reveal suppressive tumor microenvironment of human colorectal cancer,CTM2-11-e422-s008.xlsx,Sheet1-Unnamed_7,1293,143,2.38,2.04e-23,3.63e-20
365,PMC4671683,The Activation-Induced Assembly of an RNA/Protein Interactome Centered on the Splicing Factor U2AF2 Regulates Gene Expression in Human CD4 T Cells,pone.0144409.s013.xlsx,U2AF2RIPSeq_DiffBoundGenes-Symbol,1846,180,2.10,2.24e-23,3.98e-20
366,PMC4667439,Functional classification of memory CD8+ T cells by CX3CR1 expression,ncomms9306-s2.xlsx,vs_---Symbol,1723,172,2.15,2.27e-23,4.02e-20
367,PMC9800604,Dissecting CD8+ T cell pathology of severe SARS-CoV-2 infection by single-cell immunoprofiling,Table_2.xlsx,DEGs_CD8__NK_Teff-CD8_NK-like_early_effector_T_cells,2179,201,1.98,2.29e-23,4.05e-20
368,PMC9894575,Follicular Lymphoma Microenvironment Characteristics Associated with Tumor Cell Mutations and MHC Class II Expression,bcd-21-0075_supplementary_tables_suppst1-st12.xlsx,Table_S4-Supplementary_Table_S4_Markers_of_CD4_and_CD8_T-cell_subpopulations,722,100,2.98,2.31e-23,4.06e-20
369,PMC5430950,Transcriptional landscape of epithelial and immune cell populations revealed through FACS-seq of healthy human skin,41598_2017_1468_MOESM3_ESM.xls,DC_vs_CD8_DE_Genes-Supplementary_Table_S2_Differentially_Expressed_Genes,2342,211,1.94,2.32e-23,4.07e-20
370,PMC10565639,Single‐cell profiling of muscle‐infiltrating T cells in idiopathic inflammatory myopathies,EMMM-15-e17240-s011.xlsx,Data_Set_EV3-Data_Set_EV3_Differentially_expressed_genes_per_cluster_in_peripheral_blood_memory_T_cells_from_patients_with_idiopathic_inflammatory_myopathies,1217,137,2.43,2.34e-23,4.09e-20
371,PMC8403728,Loss of synergistic transcriptional feedback loops drives diverse B-cell cancers,mmc5.xlsx,FLvHCB_SEs-Unnamed_21,1018,123,2.60,2.36e-23,4.09e-20
372,PMC8403728,Loss of synergistic transcriptional feedback loops drives diverse B-cell cancers,mmc5.xlsx,BCLvHCB_SEs-Unnamed_21,1018,123,2.60,2.36e-23,4.09e-20
373,PMC8403728,Loss of synergistic transcriptional feedback loops drives diverse B-cell cancers,mmc5.xlsx,DLBCLvHCB_SEs-Unnamed_21,1018,123,2.60,2.36e-23,4.09e-20
374,PMC8403728,Loss of synergistic transcriptional feedback loops drives diverse B-cell cancers,mmc5.xlsx,CLLvHCB_SEs-Unnamed_21,1018,123,2.60,2.36e-23,4.09e-20
375,PMC8477535,Single-cell RNA sequencing reveals markers of disease progression in primary cutaneous T-cell lymphoma,12943_2021_1419_MOESM9_ESM.xlsx,Mal_clone_adv_patch_vs_early-Unnamed_0,1183,135,2.45,2.52e-23,4.35e-20
376,PMC9681209,Global hypo-methylation in a proportion of glioblastoma enriched for an astrocytic signature is associated with increased invasion and altered immune landscape,elife-77335-supp3.xlsx,Naive_T-gene,1848,180,2.09,2.53e-23,4.37e-20
377,PMC10055242,Clonal associations of lymphocyte subsets and functional states revealed by single cell antigen receptor profiling of T and B cells in rheumatoid arthritis synovium,media-3.xlsx,Innate_T_Cells-Unnamed_0,913,115,2.71,2.56e-23,4.39e-20
378,PMC10055242,Clonal associations of lymphocyte subsets and functional states revealed by single cell antigen receptor profiling of T and B cells in rheumatoid arthritis synovium,media-3.xlsx,Innate_T_Cells-gene,913,115,2.71,2.56e-23,4.39e-20
379,PMC8497824,T-BET and EOMES Accelerate and Enhance Functional Differentiation of Human Natural Killer Cells,Table_4.xlsx,Stage_4_EOMES_vs_Ctrl-Unnamed_1,2461,218,1.90,2.77e-23,4.74e-20
380,PMC8403728,Loss of synergistic transcriptional feedback loops drives diverse B-cell cancers,mmc5.xlsx,DLBCLvHCB_SEs-Unnamed_22,1020,123,2.59,2.81e-23,4.74e-20
381,PMC8403728,Loss of synergistic transcriptional feedback loops drives diverse B-cell cancers,mmc5.xlsx,BCLvHCB_SEs-Unnamed_22,1020,123,2.59,2.81e-23,4.74e-20
382,PMC8403728,Loss of synergistic transcriptional feedback loops drives diverse B-cell cancers,mmc5.xlsx,CLLvHCB_SEs-Unnamed_22,1020,123,2.59,2.81e-23,4.74e-20
383,PMC8403728,Loss of synergistic transcriptional feedback loops drives diverse B-cell cancers,mmc5.xlsx,FLvHCB_SEs-Unnamed_22,1020,123,2.59,2.81e-23,4.74e-20
384,PMC9800604,Dissecting CD8+ T cell pathology of severe SARS-CoV-2 infection by single-cell immunoprofiling,Table_2.xlsx,DEGs_CD8__TEM1-CD8_effector_memory_T_cells_1,1975,188,2.05,2.81e-23,4.74e-20
385,PMC8546983,Systems Biology behind Immunoprotection of Both Sheep and Goats after Sungri/96 PPRV Vaccination,msystems.00820,20-sd001.xls-CD4_CH-Genes,1819,178,2.10,2.87e-23,4.83e-20
386,PMC8364696,Expanding the potential genes of inborn errors of immunity through protein interactions,12864_2021_7909_MOESM6_ESM.xlsx,Sheet1-Gene,1516,158,2.24,2.90e-23,4.86e-20
387,PMC8520209,Correction to: Expanding the potential genes of inborn errors of immunity through protein interactions,12864_2021_8013_MOESM6_ESM.xlsx,Sheet1-Gene,1516,158,2.24,2.90e-23,4.86e-20
388,PMC7076158,Circular RNA-Expression Profiling Reveals a Potential Role of Hsa_circ_0097435 in Heart Failure via Sponging Multiple MicroRNAs,Table_1.XLS,T01_CIRI_Predict-Symbol,2462,218,1.90,2.92e-23,4.88e-20
389,PMC6687507,A Human Liver Cell Atlas reveals Heterogeneity and Epithelial Progenitors,EMS83302-supplement-Suppl_Data_Table_1.xls,Cluster_5-GeneSymbol,1854,180,2.09,3.66e-23,6.10e-20
390,PMC7534589,Imbalance of Regulatory and Cytotoxic SARS-CoV-2-Reactive CD4+ T Cells in COVID-19,mmc2.xlsx,H-_Gene_lists-Unnamed_1,428,74,3.72,3.72e-23,6.18e-20
391,PMC9681209,Global hypo-methylation in a proportion of glioblastoma enriched for an astrocytic signature is associated with increased invasion and altered immune landscape,elife-77335-supp3.xlsx,Treg-gene,1825,178,2.10,4.16e-23,6.89e-20
392,PMC6107967,Nascent RNA sequencing analysis provides insights into enhancer-mediated gene regulation,12864_2018_5016_MOESM1_ESM.xlsx,Table-S1b_enhancers_in_GM12878-closest_gene,1390,149,2.30,4.46e-23,7.36e-20
393,PMC9345398,"Screening of cell‐virus, cell‐cell, gene‐gene crosstalk among animal kingdom at single cell resolution",CTM2-12-e886-s007.xlsx,Peacock-PBMC-Gene,2147,198,1.98,5.76e-23,9.50e-20
394,PMC8181206,Single‐cell analyses reveal suppressive tumor microenvironment of human colorectal cancer,CTM2-11-e422-s008.xlsx,Sheet1-Table_S4_List_of_genes_that_are_differentially_expressed_in_B_cell_sub-clusters_related_to_Figure_5,1307,143,2.35,5.79e-23,9.52e-20
395,PMC7076158,Circular RNA-Expression Profiling Reveals a Potential Role of Hsa_circ_0097435 in Heart Failure via Sponging Multiple MicroRNAs,Table_1.XLS,T08_CIRI_Predict-Symbol,2311,208,1.93,6.20e-23,1.02e-19
396,PMC9288051,Super-enhancer profiling identifies novel critical and targetable cancer survival gene LYL1 in pediatric acute myeloid leukemia,13046_2022_2428_MOESM6_ESM.xlsx,Super_enhancers_in_B-ALL5-CLOSEST_GENE,577,87,3.24,7.10e-23,1.16e-19
397,PMC8020982,Long non-coding RNAs (lncRNAs) NEAT1 and MALAT1 are differentially expressed in severe COVID-19 patients: An integrated single cell analysis,media-5.xlsx,bal_CD8_T-Unnamed_0,1442,152,2.27,7.93e-23,1.29e-19
398,PMC8746747,Long non-coding RNAs (lncRNAs) NEAT1 and MALAT1 are differentially expressed in severe COVID-19 patients: An integrated single-cell analysis,pone.0261242.s009.xlsx,bal_CD8_T-Unnamed_0,1442,152,2.27,7.93e-23,1.29e-19
399,PMC7704697,A molecular cell atlas of the human lung from single cell RNA sequencing,NIHMS1624031-supplement-1624031_Supp_Tab4.xlsx,Cluster_37_SS2-CD8_Naive_T,1961,186,2.04,7.93e-23,1.29e-19
400,PMC7823074,Impact of Intermediate Hyperglycemia and Diabetes on Immune Dysfunction in Tuberculosis,ciaa751_suppl_supplementary_table_3.xlsx,Down-reg_in_DM-TB-Gene_Symbol,1457,153,2.26,8.09e-23,1.31e-19
401,PMC6687507,A Human Liver Cell Atlas reveals Heterogeneity and Epithelial Progenitors,EMS83302-supplement-Suppl_Data_Table_1.xls,Cluster_3-GeneSymbol,2499,219,1.88,8.43e-23,1.36e-19
402,PMC9562361,Single cell analysis of cribriform prostate cancer reveals cell intrinsic and tumor microenvironmental pathways of aggressive disease,41467_2022_33780_MOESM3_ESM.xlsx,Table_S53-Table_S53,2252,204,1.95,8.80e-23,1.42e-19
403,PMC9800604,Dissecting CD8+ T cell pathology of severe SARS-CoV-2 infection by single-cell immunoprofiling,Table_2.xlsx,DEGs_CD8__CD73__Treg-CD8_CD73_regulatory_T_cells,2123,196,1.98,9.15e-23,1.47e-19
404,PMC9753273,"Comparative analysis of the DNA methylation landscape in CD4, CD8, and B memory lineages",13148_2022_1399_MOESM8_ESM.xlsx,CD8TEMRA_vs_CM_gene-Gene_ID,500,80,3.44,9.65e-23,1.55e-19
405,PMC8385246,Single-cell transcriptomic landscape reveals tumor specific innate lymphoid cells associated with colorectal cancer progression,mmc3.xlsx,ILCs_of_blood_and_CRC_tissue-Unnamed_7,850,109,2.76,1.02e-22,1.62e-19
406,PMC8385246,Single-cell transcriptomic landscape reveals tumor specific innate lymphoid cells associated with colorectal cancer progression,mmc3.xlsx,ILCs_of_blood_and_CRC_tissue-Unnamed_0,850,109,2.76,1.02e-22,1.62e-19
407,PMC9723182,Single-cell analysis of multiple myelomas refines the molecular features of bortezomib treatment responsiveness,12276_2022_884_MOESM7_ESM.xls,Supplementary_Table_6-Supplementary_Table_6_Differentially_expressed_genes_identified_in_the_MM_cases_compared_to_the_healthy_donors,2387,212,1.91,1.06e-22,1.69e-19
408,PMC9088131,Single-cell profiling of human dura and meningioma reveals cellular meningeal landscape and insights into meningioma immune response,13073_2022_1051_MOESM7_ESM.xlsx,T_cell_Tumor_vs_Dura-gene,2354,210,1.92,1.07e-22,1.69e-19
409,PMC7982650,Leveraging Single-Cell RNA-seq Data to Uncover the Association Between Cell Type and Chronic Liver Diseases,Data_Sheet_2.xlsx,Table_S8-Unnamed_8,2017,189,2.01,1.29e-22,2.05e-19
410,PMC8900158,"Transcriptome Profiling of Porcine Naïve, Intermediate and Terminally Differentiated CD8+ T Cells",Table_1.xlsx,S3_DEGs_In_vitro_stimulation-Intermediate_PMA_Ionomycin_vs_Medium,1585,161,2.18,1.47e-22,2.32e-19
411,PMC9396248,Intestinal single-cell atlas reveals novel lymphocytes in pigs with similarities to human cells,LSA-2022-01442_TableS5.xlsx,cluster_DGE-gene,2311,207,1.93,1.50e-22,2.36e-19
412,PMC4676116,Identification of novel HIV-1 dependency factors in primary CCR4+CCR6+Th17 cells via a genome-wide transcriptional approach,12977_2015_226_MOESM1_ESM.xlsx,2012-10-13-analysis_th17_illumi-Supplemental_Table_S1_Transcripts_up_regulated_in_Th17_versus_Th1_subsets,1206,135,2.41,1.51e-22,2.37e-19
413,PMC8626230,SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis,mmc6.xlsx,Phosphoproteome-Gene_names,2213,201,1.95,1.51e-22,2.37e-19
414,PMC9681209,Global hypo-methylation in a proportion of glioblastoma enriched for an astrocytic signature is associated with increased invasion and altered immune landscape,elife-77335-supp3.xlsx,NK_KRT81_KLRC1-gene,1926,183,2.04,1.64e-22,2.57e-19
415,PMC9288051,Super-enhancer profiling identifies novel critical and targetable cancer survival gene LYL1 in pediatric acute myeloid leukemia,13046_2022_2428_MOESM4_ESM.xlsx,Super_enhancers_in_AML2-CLOSEST_GENE,539,83,3.31,1.87e-22,2.92e-19
416,PMC6116372,T-cell transcriptomics from peripheral blood highlights differences between polymyositis and dermatomyositis patients,13075_2018_1688_MOESM4_ESM.docx,0-Gene_symbol,483,78,3.47,1.91e-22,2.97e-19
417,PMC9840351,Vitamin C boosts DNA demethylation in TET2 germline mutation carriers,13148_2022_1404_MOESM6_ESM.xlsx,NK_cells-Gene,2283,205,1.93,1.94e-22,3.02e-19
418,PMC6984821,STRIPAK directs PP2A activity toward MAP4K4 to promote oncogenic transformation of human cells,elife-53003-supp2.xlsx,S2-Supplementary_file_2_Normalized_iTRAQ_phosphoproteomic_profiles_of_changes_in_phosphopetides_upon_suppression_of_PP2A_Cα_Aα_B56γ_or_SV40ST_expression,2449,215,1.89,2.00e-22,3.11e-19
419,PMC10060186,Predictive and Prognostic Implications of Circulating CX3CR1+ CD8+ T Cells in Non–Small Cell Lung Cancer Patients Treated with Chemo-Immunotherapy,crc-22-0383-s01.xlsx,Table_S4-Unnamed_7,819,106,2.78,2.08e-22,3.21e-19
420,PMC8486758,Delineating spatiotemporal and hierarchical development of human fetal innate lymphoid cells,41422_2021_529_MOESM17_ESM.xlsx,DEGs_Pre-ILCs-Unnamed_7,858,109,2.73,2.15e-22,3.32e-19
421,PMC9849554,Disordered T cell-B cell interactions in autoantibody-positive inflammatory arthritis,Table_1.xlsx,FindAllMarkers_SF-Teff-Unnamed_6,1931,183,2.04,2.20e-22,3.39e-19
422,PMC7176739,Proteasome inhibitor-induced modulation reveals the spliceosome as a specific therapeutic vulnerability in multiple myeloma,41467_2020_15521_MOESM4_ESM.xlsx,1_2_Cluster_allphosphopeptides-Gene_Name,2155,197,1.96,2.21e-22,3.40e-19
423,PMC8233196,Functional and genomic adaptations of blood monocytes to pregravid obesity during pregnancy,mmc2.xlsx,Nonclassical_Mo-_cluster_II-Unnamed_0,1963,185,2.03,2.25e-22,3.44e-19
424,PMC8179851,Quantitative phosphoproteomics uncovers synergy between DNA-PK and FLT3 inhibitors in acute myeloid leukaemia,41375_2020_1050_MOESM3_ESM.xlsx,Table_S2-Unnamed_1,2123,195,1.97,2.25e-22,3.44e-19
425,PMC7993685,Phenotyping of immune and endometrial epithelial cells in endometrial carcinomas revealed by single-cell RNA sequencing,aging-13-202288-s002.xlsx,CD8_T_Tumor_vs_Para_DEGs-gene,409,71,3.73,2.36e-22,3.60e-19
426,PMC5288200,"Crosstalk among the proteome, lysine phosphorylation, and acetylation in romidepsin-treated colon cancer cells",oncotarget-07-53471-s002.xlsx,Sheet1-Gene_names,2437,214,1.89,2.55e-22,3.88e-19
427,PMC8298514,Oncogenic enhancers drive esophageal squamous cell carcinogenesis and metastasis,41467_2021_24813_MOESM13_ESM.xlsx,LNC-Nor-SYMBOL,796,104,2.81,2.64e-22,4.01e-19
428,PMC10522422,Super Enhancer Regulatory Gene FYB1 Promotes the Progression of T Cell Acute Lymphoblastic Leukemia by Activating IGLL1,3804605.f1.xlsx,DND-41-CLOSEST_GENE,475,77,3.48,2.85e-22,4.32e-19
429,PMC9122264,Multimodal profiling of lung granulomas in macaques reveals cellular correlates of tuberculosis control,mmc3.xlsx,Plasma_cells-Gene_ID,1272,139,2.35,3.00e-22,4.53e-19
430,PMC9719934,Immune response and homeostasis mechanism following administration of BBIBP-CorV SARS-CoV-2 inactivated vaccine,mmc5.xlsx,CD16_NK-Table_S3_Different_Expression_Genes_Between_Day0_and_Other_Time_Points_in_T_cell_Subsets_Related_to_Figure_3,649,92,3.05,3.13e-22,4.72e-19
431,PMC10204220,ScRNA-seq revealed an immunosuppression state and tumor microenvironment heterogeneity related to lymph node metastasis in prostate cancer,40164_2023_407_MOESM19_ESM.csv,Unnamed_0,760,101,2.86,3.19e-22,4.80e-19
432,PMC7823074,Impact of Intermediate Hyperglycemia and Diabetes on Immune Dysfunction in Tuberculosis,ciaa751_suppl_supplementary_table_3.xlsx,Down-reg_in_DM-TB-Ensembl_ID,1449,151,2.24,3.55e-22,5.32e-19
433,PMC7100912,A molecular network regulating the pro-inflammatory phenotype of human memory T lymphocytes,EMS85677-supplement-Suppl__Tables_1_8.xlsx,Table_8_A-Unnamed_17,1289,140,2.33,3.64e-22,5.45e-19
434,PMC8989655,Type I Interferon Transcriptional Network Regulates Expression of Coinhibitory Receptors in Human T cells,NIHMS1777806-supplement-Source_Data_Fig__2.xlsx,Figure_2a-Unnamed_10,1691,167,2.12,3.79e-22,5.66e-19
435,PMC7291606,Disease Activity-Associated Alteration of mRNA m5 C Methylation in CD4+ T Cells of Systemic Lupus Erythematosus,Table_3.xlsx,SM-MA-Unnamed_4,1407,148,2.26,4.13e-22,6.15e-19
436,PMC7100912,A molecular network regulating the pro-inflammatory phenotype of human memory T lymphocytes,EMS85677-supplement-Suppl__Tables_1_8.xlsx,Table_8_A-Unnamed_18,1291,140,2.33,4.21e-22,6.26e-19
437,PMC8989655,Type I Interferon Transcriptional Network Regulates Expression of Coinhibitory Receptors in Human T cells,NIHMS1777806-supplement-Source_Data_Fig__2.xlsx,Figure_2a-Figure_2a,2086,192,1.98,4.24e-22,6.29e-19
438,PMC9849554,Disordered T cell-B cell interactions in autoantibody-positive inflammatory arthritis,Table_1.xlsx,FindAllMarkers_SF-Treg-Unnamed_6,1770,172,2.09,4.27e-22,6.31e-19
439,PMC3367952,Transcriptome Kinetics of Circulating Neutrophils during Human Experimental Endotoxemia,pone.0038255.s002.xls,SupplementaryTable-Unnamed_1,2167,197,1.95,4.27e-22,6.31e-19
440,PMC10017705,An integrated single cell and spatial transcriptomic map of human white adipose tissue,41467_2023_36983_MOESM4_ESM.xlsx,04_Sun_et_al-gene,2348,208,1.90,4.43e-22,6.52e-19
441,PMC10011506,Risk modeling of single-cell transcriptomes reveals the heterogeneity of immune infiltration in hepatocellular carcinoma,mmc10.xlsx,Time_diff_all_CD8_Class_I-external_gene_name,2023,188,2.00,4.53e-22,6.63e-19
442,PMC10011506,Risk modeling of single-cell transcriptomes reveals the heterogeneity of immune infiltration in hepatocellular carcinoma,mmc10.xlsx,Time_diff_all_CD8_Class_I-ensembl_gene_id,2023,188,2.00,4.53e-22,6.63e-19
443,PMC10011506,Risk modeling of single-cell transcriptomes reveals the heterogeneity of immune infiltration in hepatocellular carcinoma,mmc15.xlsx,CD8_Class_I-external_gene_name,2023,188,2.00,4.53e-22,6.63e-19
444,PMC9153155,Ileum tissue single-cell mRNA sequencing elucidates the cellular architecture of pathophysiological changes associated with weaning in piglets,12915_2022_1321_MOESM7_ESM.xlsx,Sheet1-Unnamed_2,1849,177,2.06,4.56e-22,6.65e-19
445,PMC10041512,A comprehensive platform for analyzing longitudinal multi-omics data,41467_2023_37432_MOESM13_ESM.xlsx,Fig-4i-Normal_vs_COVID_GSE149689,1350,144,2.29,4.57e-22,6.66e-19
