,Paper,Title,Supporting.Table,Column,Gene.Set.Size,Overlap,Odds,P.Value,Adj.P.Value
373,PMC7649975,Defective Sec61α1 underlies a novel cause of autosomal dominant severe congenital neutropenia,mmc8.xlsx,B_cells-Gene,2498,251,1.76,7.86e-22,1.36e-18
374,PMC9209506,Single-cell RNA sequencing of subcutaneous adipose tissues identifies therapeutic targets for cancer-associated lymphedema,41421_2022_402_MOESM11_ESM.xlsx,Step2_regulonTargetsInfo-Unnamed_1,1272,158,2.17,8.11e-22,1.40e-18
375,PMC4132091,Identification of Significant Features by the Global Mean Rank Test,pone.0104504.s006.txt,FilteredGenenames,2263,234,1.81,8.80e-22,1.52e-18
376,PMC7527443,Evaluating Distribution and Prognostic Value of New Tumor-Infiltrating Lymphocytes in HCC Based on a scRNA-Seq Study With CIBERSORTx,Table_1.XLSX,Sheet1-Signature_matrix_with_CIBERSORTx_based_on_a_scRNA-seq_study_GSE98638,2306,237,1.80,9.62e-22,1.66e-18
377,PMC9127089,Landscape of Immune Cells Heterogeneity in Liver Transplantation by Single-Cell RNA Sequencing Analysis,Table_5.xlsx,TableS5_markers_of_each_B_cell-Unnamed_7,1398,168,2.10,1.03e-21,1.78e-18
378,PMC8045971,Non-Genomic AhR-Signaling Modulates the Immune Response in Endotoxin-Activated Macrophages After Activation by the Environmental Stressor BaP,Table_3.xlsx,vs_DMSO_ctrl-Unnamed_4,2225,231,1.82,1.07e-21,1.83e-18
379,PMC10243127,Nasal administration of anti-CD3 mAb (Foralumab) downregulates NKG7 and increases TGFB1 and GIMAP7 expression in T cells in subjects with COVID-19,pnas.2220272120.sd06.xlsx,Sheet1-Unnamed_7,901,126,2.45,1.12e-21,1.91e-18
380,PMC10011423,Placental cell type deconvolution reveals that cell proportions drive preeclampsia gene expression differences,42003_2023_4623_MOESM5_ESM.xlsx,Maternal_Naive_CD4_T_Cells-Gene,465,84,3.16,1.38e-21,2.35e-18
381,PMC7857060,COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas,mmc5.xlsx,TV_vs_V--Unnamed_7,2093,221,1.85,1.41e-21,2.40e-18
382,PMC9381754,Single-cell RNA sequencing reveals distinct immunology profiles in human keloid,Table_2.xlsx,Cell_Type-LangerhansCells-Gene,2258,233,1.81,1.47e-21,2.49e-18
383,PMC8477535,Single-cell RNA sequencing reveals markers of disease progression in primary cutaneous T-cell lymphoma,12943_2021_1419_MOESM9_ESM.xlsx,Mal_clone_adv_patch_vs_early-Unnamed_0,1183,150,2.22,1.50e-21,2.53e-18
384,PMC8364696,Expanding the potential genes of inborn errors of immunity through protein interactions,12864_2021_7909_MOESM6_ESM.xlsx,Sheet1-Gene,1516,177,2.04,1.51e-21,2.54e-18
385,PMC8520209,Correction to: Expanding the potential genes of inborn errors of immunity through protein interactions,12864_2021_8013_MOESM6_ESM.xlsx,Sheet1-Gene,1516,177,2.04,1.51e-21,2.54e-18
386,PMC6116345,Integration Mapping of piggyBac-Mediated CD19 Chimeric Antigen Receptor T Cells Analyzed by Novel Tagmentation-Assisted PCR,mmc2.xlsx,Supplementary_Table_3-Unnamed_6,2055,218,1.86,1.66e-21,2.78e-18
387,PMC4671683,The Activation-Induced Assembly of an RNA/Protein Interactome Centered on the Splicing Factor U2AF2 Regulates Gene Expression in Human CD4 T Cells,pone.0144409.s010.xlsx,TotalRNA_RestvAct_ASExons-symbol,2029,216,1.86,1.76e-21,2.95e-18
388,PMC4671683,The Activation-Induced Assembly of an RNA/Protein Interactome Centered on the Splicing Factor U2AF2 Regulates Gene Expression in Human CD4 T Cells,pone.0144409.s010.xlsx,TotalRNA_RestvAct_ASGenes-symbol,2029,216,1.86,1.76e-21,2.95e-18
389,PMC9122264,Multimodal profiling of lung granulomas in macaques reveals cellular correlates of tuberculosis control,mmc5.xlsx,Cytotoxic_C3-Gene_ID,486,86,3.10,1.80e-21,3.00e-18
390,PMC10511411,Large T cell clones expressing immune checkpoints increase during multiple myeloma evolution and predict treatment resistance,41467_2023_41562_MOESM5_ESM.xlsx,Hoja1-gene,1449,171,2.07,1.82e-21,3.02e-18
391,PMC8233196,Functional and genomic adaptations of blood monocytes to pregravid obesity during pregnancy,mmc2.xlsx,Nonclassical_Mo-_cluster_II-Unnamed_0,1963,211,1.88,1.91e-21,3.16e-18
392,PMC4782046,UTX inhibition as selective epigenetic therapy against TAL1-driven T-cell acute lymphoblastic leukemia,supp_30.5.508_TableS2.xlsx,TAL1_UTX-co-bound_genes-Table_S2_List_of_TAL1_UTX_co-bound_genes_in_Jurkat_cells,1259,156,2.17,2.00e-21,3.31e-18
393,PMC7484178,Therapy-Induced Evolution of Human Lung Cancer Revealed by Single-Cell RNA Sequencing,mmc4.xlsx,6_T-cell_Clusters-gene,1964,211,1.88,2.03e-21,3.34e-18
394,PMC4782046,UTX inhibition as selective epigenetic therapy against TAL1-driven T-cell acute lymphoblastic leukemia,supp_30.5.508_TableS2.xlsx,TAL1_UTX-co-bound_genes-Unnamed_4,1260,156,2.17,2.17e-21,3.56e-18
395,PMC10060186,Predictive and Prognostic Implications of Circulating CX3CR1+ CD8+ T Cells in Non–Small Cell Lung Cancer Patients Treated with Chemo-Immunotherapy,crc-22-0383-s01.xlsx,Table_S4-Unnamed_7,819,118,2.52,2.23e-21,3.66e-18
396,PMC9806110,A novel molecular classification method for osteosarcoma based on tumor cell differentiation trajectories,41413_2022_233_MOESM30_ESM.xlsx,T_cell_rename_markers-Supplementary_Table_23_Different_genes_list_of_T_cell_clusters,743,111,2.62,2.26e-21,3.68e-18
397,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM4_ESM.xlsx,Wilcox_prog-Unnamed_0,1624,185,1.99,2.28e-21,3.68e-18
398,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM4_ESM.xlsx,ROC_prog-Unnamed_0,1624,185,1.99,2.28e-21,3.68e-18
399,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM4_ESM.xlsx,MAST_prog-Unnamed_0,1624,185,1.99,2.28e-21,3.68e-18
400,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM4_ESM.xlsx,Ttest_prog-Unnamed_0,1624,185,1.99,2.28e-21,3.68e-18
401,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM4_ESM.xlsx,LR_prog-Unnamed_0,1624,185,1.99,2.28e-21,3.68e-18
402,PMC10055242,Clonal associations of lymphocyte subsets and functional states revealed by single cell antigen receptor profiling of T and B cells in rheumatoid arthritis synovium,media-3.xlsx,CD8_T_Cells-gene,1093,142,2.27,2.29e-21,3.68e-18
403,PMC10055242,Clonal associations of lymphocyte subsets and functional states revealed by single cell antigen receptor profiling of T and B cells in rheumatoid arthritis synovium,media-3.xlsx,CD8_T_Cells-Unnamed_0,1093,142,2.27,2.29e-21,3.68e-18
404,PMC7744012,Cell-Type-Specific Immune Dysregulation in Severely Ill COVID-19 Patients,mmc4.xlsx,Table_3_1_DEG_COVID_vs_Healthy-CD8_T_cells_Differentially_expressed_genes_between_healthy_and_COVID-19_patients,1322,161,2.13,2.31e-21,3.71e-18
405,PMC8298514,Oncogenic enhancers drive esophageal squamous cell carcinogenesis and metastasis,41467_2021_24813_MOESM10_ESM.xlsx,Group_3-SYMBOL,1070,140,2.29,2.39e-21,3.83e-18
406,PMC8474495,Transcriptional profiling of macaque microglia reveals an evolutionary preserved gene expression program,mmc6.xlsx,Comparison-Unnamed_4,1335,162,2.12,2.44e-21,3.89e-18
407,PMC7666207,Characterisation of CD4+ T-cell subtypes using single cell RNA sequencing and the impact of cell number and sequencing depth,41598_2020_76972_MOESM2_ESM.xlsx,Supplementary_Table_5-Gene,557,93,2.92,2.48e-21,3.95e-18
408,PMC7105105,Targeted therapy guided by single-cell transcriptomic analysis in drug-induced hypersensitivity syndrome/drug reaction with eosinophilia and systemic symptoms: A case report,NIHMS1546021-supplement-SourceData_ExtDat_Fig4.xlsx,ED_Fig_4c-Unnamed_0,1323,161,2.13,2.50e-21,3.97e-18
409,PMC6899450,TCR and Inflammatory Signals Tune Human MAIT Cells to Exert Specific Tissue Repair and Effector Functions,mmc2.xlsx,Sheet_1-Gene_Name_1,955,130,2.38,2.56e-21,4.05e-18
410,PMC6510750,Common functional alterations identified in blood transcriptome of autoimmune cholestatic liver and inflammatory bowel diseases,41598_2019_43699_MOESM3_ESM.xlsx,CD_UC_vs_PBC_PSC-SYMBOL,2158,225,1.83,2.63e-21,4.16e-18
411,PMC8626230,SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis,mmc6.xlsx,Phosphoproteome-Gene_names,2213,229,1.81,2.65e-21,4.18e-18
412,PMC8691692,Dissecting the Landscape of Activated CMV-Stimulated CD4+ T Cells in Humans by Linking Single-Cell RNA-Seq With T-Cell Receptor Sequencing,Table_4.xlsx,cmv_5clusters_findallmarkers_RN-gene,1013,135,2.33,2.68e-21,4.21e-18
413,PMC8795627,Single-Cell Transcriptome Profiling Unravels Distinct Peripheral Blood Immune Cell Signatures of RRMS and MOG Antibody-Associated Disease,Table_5.xlsx,Sheet1-Table_S5_Marker_genes_of_T_cell_subsets_identified_by_scRNA-seq,1474,173,2.05,2.79e-21,4.39e-18
414,PMC8692249,Single-Cell Transcriptome Analysis Reveals RGS1 as a New Marker and Promoting Factor for T-Cell Exhaustion in Multiple Cancers,DataSheet_2.xlsx,NSCLC_CD8-gene,1387,166,2.10,2.94e-21,4.60e-18
415,PMC9970875,Fucosylation of HLA-DRB1 regulates CD4+ T cell-mediated anti-melanoma immunity and enhances immunotherapy efficacy,43018_2022_506_MOESM4_ESM.xlsx,Extended_Data_Fig_2-Unnamed_2,1864,203,1.91,3.10e-21,4.84e-18
416,PMC6301777,Critical evaluation of linear regression models for cell-subtype specific methylation signal from mixed blood cell DNA,pone.0208915.s006.xlsx,lists_to_table-CD4_T_1,2121,222,1.83,3.34e-21,5.20e-18
417,PMC10313923,Tissue-resident memory CAR T cells with stem-like characteristics display enhanced efficacy against solid and liquid tumors,mmc3.xlsx,CD8_markers_CD8_clusters-Unnamed_0,1290,158,2.14,3.37e-21,5.22e-18
418,PMC10313923,Tissue-resident memory CAR T cells with stem-like characteristics display enhanced efficacy against solid and liquid tumors,mmc3.xlsx,CD8_markers_CD8_clusters-Gene,1290,158,2.14,3.37e-21,5.22e-18
419,PMC9758763,Tracking the clonal dynamics of SARS-CoV-2-specific T cells in children and adults with mild/asymptomatic COVID-19,mmc8.xlsx,T_cell_markers_res_0_65-gene,1074,140,2.28,3.39e-21,5.24e-18
420,PMC5953555,GRID-seq reveals the global RNA-chromatin interactome,NIHMS901250-supplement-dataset_1.xlsx,MM_1S-Unnamed_1,947,129,2.38,3.52e-21,5.41e-18
421,PMC5953555,GRID-seq reveals the global RNA-chromatin interactome,NIHMS901250-supplement-dataset_2.xlsx,Sheet1-Unnamed_1,947,129,2.38,3.52e-21,5.41e-18
422,PMC10011423,Placental cell type deconvolution reveals that cell proportions drive preeclampsia gene expression differences,42003_2023_4623_MOESM5_ESM.xlsx,Fetal_Naive_CD4_T_Cells-Gene,406,77,3.32,3.56e-21,5.47e-18
423,PMC9127089,Landscape of Immune Cells Heterogeneity in Liver Transplantation by Single-Cell RNA Sequencing Analysis,Table_5.xlsx,TableS5_markers_of_each_B_cell-markers_of_each_B_cell_cluster,1440,170,2.07,3.67e-21,5.62e-18
424,PMC4676116,Identification of novel HIV-1 dependency factors in primary CCR4+CCR6+Th17 cells via a genome-wide transcriptional approach,12977_2015_226_MOESM1_ESM.xlsx,2012-10-13-analysis_th17_illumi-Supplemental_Table_S1_Transcripts_up_regulated_in_Th17_versus_Th1_subsets,1206,151,2.19,3.68e-21,5.62e-18
425,PMC6301777,Critical evaluation of linear regression models for cell-subtype specific methylation signal from mixed blood cell DNA,pone.0208915.s006.xlsx,lists_to_table-Pan-T,2123,222,1.83,3.76e-21,5.73e-18
426,PMC10353942,Human microglia show unique transcriptional changes in Alzheimer’s disease,43587_2023_424_MOESM3_ESM.xlsx,DEGs_cluster_to_all-Unnamed_6,1828,200,1.92,3.94e-21,5.99e-18
427,PMC9288051,Super-enhancer profiling identifies novel critical and targetable cancer survival gene LYL1 in pediatric acute myeloid leukemia,13046_2022_2428_MOESM6_ESM.xlsx,Super_enhancers_in_B-ALL5-OVERLAP_GENES,416,78,3.28,4.02e-21,6.10e-18
428,PMC8975885,Single-cell Atlas of common variable immunodeficiency shows germinal center-associated epigenetic dysregulation in B-cell responses,41467_2022_29450_MOESM9_ESM.xlsx,T4_activated-Gene,2179,226,1.82,4.04e-21,6.12e-18
429,PMC6339527,SWI/SNF remains localized to chromatin in the presence of SCHLAP1,NIHMS1509067-supplement-Sup_Table_2.xls,atac_down_homer_annotated-Unnamed_15,1737,193,1.95,4.23e-21,6.39e-18
430,PMC7870932,Biallelic loss of BCMA as a resistance mechanism to CAR T cell therapy in a patient with multiple myeloma,41467_2021_21177_MOESM3_ESM.xlsx,Baseline_vs_2w_After_second_Inf-Symbol,2098,220,1.84,4.31e-21,6.49e-18
431,PMC6687507,A Human Liver Cell Atlas reveals Heterogeneity and Epithelial Progenitors,EMS83302-supplement-Suppl_Data_Table_1.xls,Cluster_14-GeneSymbol,2418,243,1.76,4.76e-21,7.16e-18
432,PMC6339527,SWI/SNF remains localized to chromatin in the presence of SCHLAP1,NIHMS1509067-supplement-Sup_Table_2.xls,atac_down_homer_annotated-Unnamed_14,1739,193,1.94,4.82e-21,7.24e-18
433,PMC8085501,A Partial Picture of the Single-Cell Transcriptomics of Human IgA Nephropathy,Table_10.xlsx,B_cells-gene_id,2196,227,1.81,4.89e-21,7.31e-18
434,PMC8233196,Functional and genomic adaptations of blood monocytes to pregravid obesity during pregnancy,mmc2.xlsx,Classical_Mo_-_cluster_I-Unnamed_0,2114,221,1.83,4.96e-21,7.39e-18
435,PMC8480984,Profiling sensory neuron microenvironment after peripheral and central axon injury reveals key pathways for neural repair,elife-68457-fig4-data1.xlsx,Unique_genes_Imoonglia-Macrophage_New,1965,210,1.87,4.96e-21,7.39e-18
436,PMC5953555,GRID-seq reveals the global RNA-chromatin interactome,NIHMS901250-supplement-dataset_2.xlsx,Sheet1-Supplementary_Table_2_GRID-seq_Deduced_Promoter-Enhancer_Interactions_in_MM_1S_Cells,951,129,2.37,5.10e-21,7.56e-18
437,PMC5953555,GRID-seq reveals the global RNA-chromatin interactome,NIHMS901250-supplement-dataset_1.xlsx,MM_1S-Supplemenatry_Table_1_GRID-seq_Enriched_RNA_on_Chromatin_from_Two_Human_Cell_Lines_One_Mouse_ES_Cell_Line_and_One_Drosophila_Cell_Line,951,129,2.37,5.10e-21,7.56e-18
438,PMC9906382,β‐Catenin activity induces an RNA biosynthesis program promoting therapy resistance in T‐cell acute lymphoblastic leukemia,EMMM-15-e16554-s001.xlsx,SC_bcat_basal_RPMI-Symbol,1806,198,1.92,5.24e-21,7.75e-18
439,PMC8363470,A monocyte/dendritic cell molecular signature of SARS-CoV-2-related multisystem inflammatory syndrome in children with severe myocarditis,mmc3.xlsx,FigS5D_-_MIS-C_MYO_vs_MIS-C-Monocytes_cDCs_pDCs,1534,177,2.02,5.43e-21,8.02e-18
440,PMC4636226,T Cell Transcriptomes Describe Patient Subtypes in Systemic Lupus Erythematosus,pone.0141171.s004.xls,Genes_Down_mRNA-Unnamed_11,806,116,2.52,5.58e-21,8.22e-18
441,PMC10514267,Dynamic single-cell mapping unveils Epstein‒Barr virus-imprinted T-cell exhaustion and on-treatment response,41392_2023_1622_MOESM2_ESM.xlsx,Table_S5-Unnamed_6,896,124,2.42,6.05e-21,8.89e-18
442,PMC4636226,T Cell Transcriptomes Describe Patient Subtypes in Systemic Lupus Erythematosus,pone.0141171.s005.xls,results_0_01_AB_ENSG-CONvB,1498,174,2.03,6.32e-21,9.27e-18
443,PMC6726437,The immune cell landscape in kidneys of patients with lupus nephritis,NIHMS1526529-supplement-Supplementary_Table_5.xlsx,Cluster_CT0a-gene,1129,144,2.23,6.50e-21,9.52e-18
444,PMC4746609,The transcriptional regulator network of human inflammatory macrophages is defined by open chromatin,cr20161x7.xlsx,1C_comEs-Unnamed_13,2078,218,1.84,6.63e-21,9.68e-18
445,PMC9360479,Defining Patient-Level Molecular Heterogeneity in Psoriasis Vulgaris Based on Single-Cell Transcriptomics,Table_3.xlsx,0_05-gene,1373,164,2.09,6.65e-21,9.68e-18
446,PMC4636226,T Cell Transcriptomes Describe Patient Subtypes in Systemic Lupus Erythematosus,pone.0141171.s005.xls,result_counts-Input,1499,174,2.03,6.79e-21,9.87e-18
447,PMC4337102,Genomic analysis of host – Peste des petits ruminants vaccine viral transcriptome uncovers transcription factors modulating immune regulatory pathways,13567_2015_153_MOESM1_ESM.xls,Sheet1-Gene,943,128,2.38,7.00e-21,1.02e-17
448,PMC10034436,Pseudotime dynamics of T cells in pancreatic ductal adenocarcinoma inform distinct functional states within the regulatory and cytotoxic T cells,mmc2.xlsx,CD8_cytotoxic_1_driver_gene-Unnamed_0,1971,210,1.87,7.17e-21,1.03e-17
449,PMC10034436,Pseudotime dynamics of T cells in pancreatic ductal adenocarcinoma inform distinct functional states within the regulatory and cytotoxic T cells,mmc2.xlsx,CD8_cytotoxic_2_driver_gene-Unnamed_0,1971,210,1.87,7.17e-21,1.03e-17
450,PMC10034436,Pseudotime dynamics of T cells in pancreatic ductal adenocarcinoma inform distinct functional states within the regulatory and cytotoxic T cells,mmc2.xlsx,CD8_Memory_1_driver_gene-Unnamed_0,1971,210,1.87,7.17e-21,1.03e-17
451,PMC10034436,Pseudotime dynamics of T cells in pancreatic ductal adenocarcinoma inform distinct functional states within the regulatory and cytotoxic T cells,mmc2.xlsx,CD8_Memory_2_driver_gene-Unnamed_0,1971,210,1.87,7.17e-21,1.03e-17
452,PMC10034436,Pseudotime dynamics of T cells in pancreatic ductal adenocarcinoma inform distinct functional states within the regulatory and cytotoxic T cells,mmc2.xlsx,CD8_exhausted_1_driver_gene-Unnamed_0,1971,210,1.87,7.17e-21,1.03e-17
453,PMC10034436,Pseudotime dynamics of T cells in pancreatic ductal adenocarcinoma inform distinct functional states within the regulatory and cytotoxic T cells,mmc2.xlsx,CD8_exhausted_2_driver_gene-Unnamed_0,1971,210,1.87,7.17e-21,1.03e-17
454,PMC7857060,COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas,mmc5.xlsx,TV_vs_V--Unnamed_16,1462,171,2.05,7.28e-21,1.04e-17
455,PMC9371615,The EGFR/ErbB inhibitor neratinib modifies the neutrophil phosphoproteome and promotes apoptosis and clearance by airway macrophages,Table_1.xlsx,Phosphopeptides_detected-Gene_name,1603,182,1.99,7.65e-21,1.09e-17
456,PMC10028977,Quantifying tumor specificity using Bayesian probabilistic modeling for drug target discovery and prioritization,media-3.xlsx,non-tumor-specific-gene,2441,244,1.75,7.78e-21,1.11e-17
457,PMC9293955,Immunodeficiency syndromes differentially impact the functional profile of SARS-CoV-2-specific T cells elicited by mRNA vaccination,mmc3.xlsx,Table_S5_CD8_clusters-gene,2122,221,1.82,7.95e-21,1.13e-17
458,PMC4671683,The Activation-Induced Assembly of an RNA/Protein Interactome Centered on the Splicing Factor U2AF2 Regulates Gene Expression in Human CD4 T Cells,pone.0144409.s010.xlsx,TotalRNA_RestvAct_ASExons-Ensembl,2027,214,1.85,8.09e-21,1.14e-17
459,PMC4671683,The Activation-Induced Assembly of an RNA/Protein Interactome Centered on the Splicing Factor U2AF2 Regulates Gene Expression in Human CD4 T Cells,pone.0144409.s010.xlsx,TotalRNA_RestvAct_ASGenes-alternative_gene_ID,2027,214,1.85,8.09e-21,1.14e-17
460,PMC4671683,The Activation-Induced Assembly of an RNA/Protein Interactome Centered on the Splicing Factor U2AF2 Regulates Gene Expression in Human CD4 T Cells,pone.0144409.s010.xlsx,TotalRNA_RestvAct_ASGenes-external_gene_ID,2027,214,1.85,8.09e-21,1.14e-17
461,PMC4671683,The Activation-Induced Assembly of an RNA/Protein Interactome Centered on the Splicing Factor U2AF2 Regulates Gene Expression in Human CD4 T Cells,pone.0144409.s010.xlsx,TotalRNA_RestvAct_ASGenes-AffyGene,2027,214,1.85,8.09e-21,1.14e-17
